Il	3.52088
a	2.41079
dit	5.59482
que	0.938349
les	1.89291
maires	10.046
et	4.03845
les	0.548316
conseillers	5.0119
va	12.9097
<eos>	0.0
Ils	4.74525
ont	1.57241
pensé	7.86943
que	2.92175
les	1.59803
dirigeants	5.17792
et	4.05561
les	0.32746
joueurs	10.1519
va	12.4022
<eos>	0.0
Il	3.52088
suppose	7.46311
que	3.47873
les	1.95137
présidents	8.21403
et	4.55227
les	0.336176
ministres	5.5533
va	14.2738
<eos>	0.0
Elle	4.83636
estime	5.48365
que	0.753387
les	1.85132
animateurs	8.91629
et	4.06731
les	0.28055
invités	13.9637
va	10.2794
<eos>	0.0
Je	5.86849
sais	3.37527
que	0.514801
les	2.01012
gouverneurs	10.738
et	3.15708
les	0.273607
préfets	7.7411
va	12.4276
<eos>	0.0
Elle	4.83636
a	1.96479
entendu	9.06159
que	5.51411
les	1.65228
bébés	10.0905
et	5.0824
les	0.490285
enfants	7.87981
va	13.0581
<eos>	0.0
Ils	4.74525
ont	1.57241
entendu	9.36528
que	5.32087
mes	9.21596
frères	7.3542
et	1.63624
mes	8.85061
amis	3.67403
va	10.0612
<eos>	0.0
Nous	5.01457
savons	5.64468
que	3.34307
les	1.82277
médecins	6.58806
et	5.23214
les	0.651115
administrateurs	10.6191
va	14.176
<eos>	0.0
Il	3.52088
suppose	7.46311
que	3.47873
les	1.95137
agents	7.08785
et	4.68861
les	0.410181
secrétaires	9.61741
va	13.5729
<eos>	0.0
Elle	4.83636
pense	8.60179
que	1.10425
les	1.86543
patrons	6.36783
et	3.83188
les	0.14266
collègues	9.63667
va	11.6993
<eos>	0.0
Ils	4.74525
disent	9.43426
que	4.24085
les	1.58186
directeurs	8.36277
et	4.83665
les	0.639899
employés	4.42328
va	13.2887
<eos>	0.0
Il	3.52088
estime	6.38942
que	0.448465
les	2.00811
techniciens	10.4631
et	4.36733
les	0.511161
ingénieurs	9.6754
va	12.8729
<eos>	0.0
Il	3.52088
a	2.41079
pensé	8.79336
que	1.34466
les	1.91491
parcs	9.90763
et	3.82273
les	0.546675
châteaux	10.0906
va	13.3792
<eos>	0.0
Il	3.52088
estime	6.38942
que	0.448465
les	2.00811
colloques	10.6737
et	3.74894
les	0.896924
discours	10.0385
va	12.7645
<eos>	0.0
Elle	4.83636
a	1.96479
dit	6.20793
que	1.47933
les	1.75658
avions	8.111
et	3.18229
les	1.48579
trains	6.61887
va	12.4678
<eos>	0.0
J'	6.62925
ai	0.719537
pensé	8.56363
que	1.86582
les	1.81791
loyers	9.11675
et	4.52957
les	0.82171
transports	8.57911
va	14.4716
<eos>	0.0
Ils	4.74525
ont	1.57241
annoncé	5.45378
les	4.10142
villes	8.62327
et	3.91488
les	0.72428
régions	4.95339
va	14.8516
<eos>	0.0
Elles	5.90901
ont	1.56281
pensé	7.77555
que	2.72569
les	1.6046
partis	7.67338
et	4.91261
les	0.524844
syndicats	5.60351
va	14.7065
<eos>	0.0
Nous	5.01457
avons	1.06081
cru	4.10153
que	1.66566
les	1.77898
bus	10.1101
et	4.06273
les	0.485223
métro	16.2944
va	12.3198
<eos>	0.0
Je	5.86849
suppose	11.8978
que	2.68798
les	1.8577
restaurants	9.95756
et	3.03153
les	0.869702
marchés	6.13274
va	14.1706
<eos>	0.0
Ils	4.74525
ont	1.57241
dit	6.35429
que	1.21091
les	1.66881
réponses	6.7396
et	4.99169
les	0.773907
questions	7.65988
va	12.8924
<eos>	0.0
Il	3.52088
estime	6.38942
que	0.448465
les	2.00811
spectacles	10.9129
et	3.48983
les	0.395665
événements	6.91464
va	11.6825
<eos>	0.0
Nous	5.01457
pensons	5.44008
que	0.8171
les	1.87222
livres	8.68661
et	2.4457
les	0.858048
films	8.6993
va	14.1072
<eos>	0.0
Ils	4.74525
ont	1.57241
annoncé	5.45378
les	4.10142
grèves	9.39478
et	3.16999
les	1.03237
manifestations	5.20772
va	14.9613
<eos>	0.0
Il	3.52088
a	2.41079
dit	5.59482
que	0.938349
le	1.76306
maire	6.5449
et	6.26689
les	2.7491
conseillers	4.5327
va	11.2511
<eos>	0.0
Ils	4.74525
ont	1.57241
pensé	7.86943
que	2.92175
le	2.00994
dirigeant	7.97348
et	4.75448
les	2.21662
joueurs	10.4807
va	10.4082
<eos>	0.0
Il	3.52088
suppose	7.46311
que	3.47873
le	1.84138
président	3.80049
et	5.4123
les	2.87176
ministres	3.66295
va	11.1112
<eos>	0.0
Elle	4.83636
estime	5.48365
que	0.753387
l'	2.3314
animateur	14.4609
et	3.36535
les	2.31247
invités	14.2516
va	9.12932
<eos>	0.0
Je	5.86849
sais	3.37527
que	0.514801
le	2.13141
gouverneur	8.648
et	4.64894
les	2.1416
préfets	7.79387
va	9.92394
<eos>	0.0
Elle	4.83636
a	1.96479
entendu	9.06159
que	5.51411
le	1.85121
bébé	10.9715
et	4.09551
les	2.20942
enfants	8.72035
va	11.2269
<eos>	0.0
Ils	4.74525
ont	1.57241
entendu	9.36528
que	5.32087
mon	9.72495
frère	8.18099
et	3.81546
mes	8.98265
amis	4.7
va	9.69299
<eos>	0.0
Nous	5.01457
savons	5.64468
que	3.34307
le	1.91574
médecin	10.8601
et	4.29901
les	1.89566
administrateurs	9.64763
va	13.177
<eos>	0.0
Il	3.52088
suppose	7.46311
que	3.47873
l'	2.3496
agent	7.80794
et	6.27311
les	2.66517
secrétaires	9.24351
va	13.3665
<eos>	0.0
Elle	4.83636
pense	8.60179
que	1.10425
le	1.91113
patron	6.67366
et	5.3311
les	2.57633
collègues	10.5153
va	11.5657
<eos>	0.0
Ils	4.74525
disent	9.43426
que	4.24085
le	2.04589
directeur	8.00208
et	5.48484
les	2.44355
employés	6.14016
va	11.7226
<eos>	0.0
