Je	5.86849
me	2.51916
demande	10.9355
où	9.89185
va	10.038
le	3.77836
maire	7.03193
et	4.40119
<eos>	0.0
Elle	4.83636
ne	3.5371
sait	4.07802
plus	2.02343
à	3.20334
quelle	8.68982
heure	5.75432
va	8.16484
le	4.28336
dirigeant	8.47961
et	4.66807
<eos>	0.0
Il	3.52088
aimerait	10.1493
savoir	6.00051
ce	4.85169
que	1.84188
va	7.1814
le	4.10475
président	3.85758
et	4.51023
<eos>	0.0
Nous	5.01457
voulons	4.39765
savoir	6.3073
ce	4.87607
que	1.99549
va	7.17586
l'	4.7807
animateur	16.0395
et	2.80886
<eos>	0.0
Je	5.86849
me	2.51916
demande	10.9355
quand	7.82769
va	10.5833
le	3.27766
gouverneur	10.7149
et	4.23174
<eos>	0.0
Tu	8.73122
ne	3.21309
sais	4.04842
pas	0.441179
ce	4.04652
que	1.71791
va	7.28535
le	3.96514
bébé	11.7726
et	3.68965
<eos>	0.0
Il	3.52088
ne	2.99107
sait	4.57695
pas	0.967271
à	4.10069
quel	4.82356
moment	2.2505
va	9.21451
mon	10.0953
frère	8.24403
et	4.12073
<eos>	0.0
Elle	4.83636
ignore	7.79767
quel	12.5378
jour	3.60034
va	10.2364
le	3.90567
médecin	10.3056
et	3.9119
<eos>	0.0
Nous	5.01457
avons	1.06081
noté	8.51748
quand	9.65633
va	10.8084
l'	4.1434
agent	8.41018
et	5.33114
<eos>	0.0
Ils	4.74525
se	2.96532
demandent	9.80516
comment	8.86411
va	10.0054
le	3.73787
patron	8.12692
et	4.32652
<eos>	0.0
Il	3.52088
attend	6.9931
de	4.50102
voir	5.16925
combien	8.8415
va	10.4859
le	4.59584
directeur	8.96899
et	6.30647
<eos>	0.0
Elle	4.83636
verra	7.14747
comment	9.19847
va	11.6904
le	4.00397
technicien	10.9426
et	2.89772
<eos>	0.0
Je	5.86849
veux	3.66371
savoir	5.58103
ce	4.70319
que	1.62658
va	6.97373
le	4.07197
parc	8.03359
et	4.25339
<eos>	0.0
Je	5.86849
me	2.51916
demande	10.9355
pendant	7.34398
quelles	10.8237
semaines	2.50003
va	12.0536
le	4.23516
meeting	9.0867
et	3.72805
<eos>	0.0
Il	3.52088
ne	2.99107
sait	4.57695
pas	0.967271
quand	6.97026
va	9.94842
l'	3.84581
avion	6.43167
et	3.70084
<eos>	0.0
Elle	4.83636
ignore	7.79767
combien	10.3632
va	10.2687
le	4.1941
loyer	8.06517
et	5.23066
<eos>	0.0
Nous	5.01457
voulons	4.39765
savoir	6.3073
quand	4.66505
va	9.80285
la	3.45939
ville	7.0745
et	3.62584
<eos>	0.0
Nous	5.01457
ne	2.14533
savons	4.6921
pas	0.537784
quand	8.95716
va	10.3894
le	3.57168
parti	5.88256
et	4.15417
<eos>	0.0
Il	3.52088
veut	6.64938
savoir	4.62423
que	1.24843
va	12.4501
le	4.02582
bus	19.8888
et	3.99808
<eos>	0.0
Il	3.52088
aimerait	10.1493
savoir	6.00051
ce	4.85169
que	1.84188
va	7.1814
le	4.10475
restaurant	10.4599
et	3.99702
<eos>	0.0
Je	5.86849
ne	2.06689
sais	2.81968
pas	0.424267
comment	5.26492
va	9.59763
la	3.94081
réponse	6.95547
et	3.65435
<eos>	0.0
Je	5.86849
me	2.51916
demande	10.9355
quand	7.82769
va	10.5833
le	3.27766
spectacle	8.46034
et	4.20585
<eos>	0.0
Nous	5.01457
attendons	5.37048
de	2.09688
voir	3.60439
ce	4.24643
que	2.48534
va	7.32817
le	3.89207
livre	8.14208
et	2.82867
<eos>	0.0
Il	3.52088
ignore	8.97184
dans	5.44781
quelles	8.57994
rues	11.7642
va	12.9036
la	4.91221
grève	7.3777
et	3.99261
<eos>	0.0
Je	5.86849
me	2.51916
demande	10.9355
où	9.89185
vont	9.82366
le	3.6071
maire	8.08732
et	4.12708
<eos>	0.0
Elle	4.83636
ne	3.5371
sait	4.07802
plus	2.02343
à	3.20334
quelle	8.68982
heure	5.75432
vont	8.44484
le	4.29088
dirigeant	9.53257
et	4.30659
<eos>	0.0
Il	3.52088
aimerait	10.1493
savoir	6.00051
ce	4.85169
que	1.84188
vont	7.2794
le	4.10325
président	4.54721
et	4.26219
<eos>	0.0
Nous	5.01457
voulons	4.39765
savoir	6.3073
ce	4.87607
que	1.99549
vont	6.85177
l'	4.71703
animateur	16.2627
et	2.5062
<eos>	0.0
Je	5.86849
me	2.51916
demande	10.9355
quand	7.82769
vont	12.7674
le	3.31813
gouverneur	11.2237
et	3.82519
<eos>	0.0
Tu	8.73122
ne	3.21309
sais	4.04842
pas	0.441179
ce	4.04652
que	1.71791
vont	7.15357
le	3.99968
bébé	11.7602
et	3.53546
<eos>	0.0
Il	3.52088
ne	2.99107
sait	4.57695
pas	0.967271
à	4.10069
quel	4.82356
moment	2.2505
vont	11.4154
mon	9.72647
frère	9.2491
et	4.13962
<eos>	0.0
Elle	4.83636
ignore	7.79767
quel	12.5378
jour	3.60034
vont	12.6672
le	4.12284
médecin	10.6657
et	3.28494
<eos>	0.0
Nous	5.01457
