Je	5.93927
me	3.02205
demande	9.13643
où	9.08019
va	8.34628
le	4.10632
maire	10.1798
et	4.29251
<eos>	0.0
Elle	4.8046
ne	3.12724
sait	5.16861
plus	2.85072
à	3.84119
quelle	8.89829
heure	8.37179
va	12.986
le	4.31681
dirigeant	8.13607
et	4.99575
<eos>	0.0
Il	3.4453
aimerait	9.9053
savoir	5.82544
ce	5.38943
que	2.3379
va	6.48755
le	4.21761
président	6.84039
et	5.24156
<eos>	0.0
Nous	5.42898
voulons	4.50103
savoir	4.85608
ce	4.78569
que	2.36133
va	6.47894
l'	4.64093
animateur	15
et	2.96973
<eos>	0.0
Je	5.93927
me	3.02205
demande	9.13643
quand	7.31621
va	10.9457
le	3.61514
gouverneur	10.0944
et	5.04459
<eos>	0.0
Tu	8.90305
ne	3.69504
sais	5.21446
pas	0.628735
ce	4.41772
que	1.52948
va	6.43315
le	4.14653
bébé	11.7043
et	3.10327
<eos>	0.0
Il	3.4453
ne	2.53042
sait	4.94632
pas	0.708141
à	4.3828
quel	4.88811
moment	1.8922
va	8.06394
mon	10.5229
frère	7.7926
et	4.51126
<eos>	0.0
Elle	4.8046
ignore	9.06833
quel	10.7453
jour	3.59639
va	8.39396
le	4.23445
médecin	10.783
et	3.55475
<eos>	0.0
Nous	5.42898
avons	1.30132
noté	9.12694
quand	8.04612
va	9.79106
l'	4.36213
agent	9.62779
et	4.56536
<eos>	0.0
Ils	4.72515
se	3.18316
demandent	8.11955
comment	9.20112
va	9.58237
le	3.62365
patron	10.2085
et	4.53853
<eos>	0.0
Il	3.4453
attend	7.18385
de	4.06776
voir	5.49566
combien	6.21258
va	9.59658
le	4.46118
directeur	8.44355
et	6.59383
<eos>	0.0
Elle	4.8046
verra	6.77946
comment	8.70267
va	9.42413
le	3.78004
technicien	12.6123
et	4.19798
<eos>	0.0
Je	5.93927
veux	4.84884
savoir	5.30062
ce	4.8608
que	2.50596
va	6.53813
le	4.08243
parc	9.00085
et	4.7801
<eos>	0.0
Je	5.93927
me	3.02205
demande	9.13643
pendant	7.9973
quelles	9.15291
semaines	3.10491
va	9.94044
le	3.99745
meeting	11.3686
et	3.68425
<eos>	0.0
Il	3.4453
ne	2.53042
sait	4.94632
pas	0.708141
quand	6.33531
va	10.1789
l'	4.1747
avion	7.90925
et	3.73263
<eos>	0.0
Elle	4.8046
ignore	9.06833
combien	9.66501
va	10.1406
le	4.02174
loyer	8.45038
et	5.95913
<eos>	0.0
Nous	5.42898
voulons	4.50103
savoir	4.85608
quand	5.08005
va	9.9053
la	4.18358
ville	8.14001
et	3.52883
<eos>	0.0
Nous	5.42898
ne	1.8885
savons	5.34004
pas	0.358952
quand	8.27554
va	9.74867
le	3.96132
parti	6.94667
et	4.11481
<eos>	0.0
Il	3.4453
veut	6.71163
savoir	4.83153
que	1.15552
va	10.9971
le	3.97228
bus	18.3531
et	3.95579
<eos>	0.0
Il	3.4453
aimerait	9.9053
savoir	5.82544
ce	5.38943
que	2.3379
va	6.48755
le	4.21761
restaurant	10.2042
et	3.55685
<eos>	0.0
Je	5.93927
ne	1.34257
sais	3.59051
pas	0.446377
comment	4.86555
va	9.32007
la	4.45294
réponse	6.81123
et	3.41288
<eos>	0.0
Je	5.93927
me	3.02205
demande	9.13643
quand	7.31621
va	10.9457
le	3.61514
spectacle	9.13197
et	4.48834
<eos>	0.0
Nous	5.42898
attendons	5.3909
de	1.54605
voir	4.15661
ce	3.87437
que	2.14701
va	6.5121
le	4.12445
livre	8.79157
et	3.08867
<eos>	0.0
Il	3.4453
ignore	9.81653
dans	4.98175
quelles	7.36021
rues	11.7312
va	10.0155
la	4.84241
grève	7.71749
et	3.71981
<eos>	0.0
Je	5.93927
me	3.02205
demande	9.13643
où	9.08019
vont	9.15048
le	4.01594
maire	9.66257
et	4.30149
<eos>	0.0
Elle	4.8046
ne	3.12724
sait	5.16861
plus	2.85072
à	3.84119
quelle	8.89829
heure	8.37179
vont	13.493
le	2.50978
dirigeant	7.90743
et	4.99027
<eos>	0.0
Il	3.4453
aimerait	9.9053
savoir	5.82544
ce	5.38943
que	2.3379
vont	6.49766
le	4.01738
président	6.24534
et	5.02408
<eos>	0.0
Nous	5.42898
voulons	4.50103
savoir	4.85608
ce	4.78569
