The	0.0
moons	12.307831
and	3.1569586
the	1.2409645
stars	9.837102
is	4.83947
<eos>	0.0
The	0.0
UNK-LC-s	5.5092406
and	2.6885471
the	2.1714182
UNK-LC-s	4.0388374
is	5.8808503
<eos>	0.0
The	0.0
bulls	13.254603
and	0.54969764
the	1.81188
pigs	10.172387
is	4.645073
<eos>	0.0
The	0.0
doors	10.916475
and	3.0181742
the	2.073659
windows	10.419416
is	5.123747
<eos>	0.0
The	0.0
UNK-LC-s	5.5092406
and	2.6885471
the	2.1714182
UNK-LC-s	4.0388374
is	5.8808503
<eos>	0.0
The	0.0
UNK-LC-s	5.5092406
and	2.6885471
the	2.1714182
UNK-LC-s	4.0388374
is	5.8808503
<eos>	0.0
The	0.0
toys	11.301474
and	2.158805
the	1.5033131
bottles	12.077196
is	6.915109
<eos>	0.0
The	0.0
UNK-LC-s	5.5092406
and	2.6885471
the	2.1714182
UNK-LC-s	4.0388374
is	5.8808503
<eos>	0.0
The	0.0
statues	13.104438
and	1.1032479
the	4.117694
UNK-LC-s	3.7353263
is	6.1607833
<eos>	0.0
The	0.0
flies	12.947269
and	3.3868163
the	2.4536717
UNK-LC-s	4.5582967
is	5.7557344
<eos>	0.0
The	0.0
UNK-LC-s	5.5092406
and	2.6885471
the	2.1714182
UNK-LC-s	4.0388374
is	5.8808503
<eos>	0.0
The	0.0
UNK-LC-s	5.5092406
and	2.6885471
the	2.1714182
UNK-LC-s	4.0388374
is	5.8808503
<eos>	0.0
The	0.0
UNK-LC-s	5.5092406
and	2.6885471
the	2.1714182
roots	10.408158
is	6.5466824
<eos>	0.0
The	0.0
UNK-LC-s	5.5092406
and	2.6885471
the	2.1714182
UNK-LC-s	4.0388374
is	5.8808503
<eos>	0.0
The	0.0
investigators	12.030586
and	3.1164536
the	1.7271228
technicians	8.48096
is	5.892071
<eos>	0.0
The	0.0
architects	11.7547865
and	4.068248
the	2.488789
UNK-LC-s	4.898463
is	6.2274256
<eos>	0.0
The	0.0
UNK-LC-s	5.5092406
and	2.6885471
the	2.1714182
UNK-LC-s	4.0388374
is	5.8808503
<eos>	0.0
The	0.0
ministers	10.425453
and	3.455606
the	1.9615383
UNK-LC-s	4.806353
is	5.62323
<eos>	0.0
The	0.0
hosts	12.140527
and	3.4831314
the	1.8203018
UNK-LC-s	4.016721
is	4.96653
<eos>	0.0
The	0.0
headlines	10.920098
and	3.5410492
the	1.6962281
stories	9.366134
is	6.620292
<eos>	0.0
The	0.0
UNK-LC-s	5.5092406
and	2.6885471
the	2.1714182
UNK-LC-s	4.0388374
is	5.8808503
<eos>	0.0
The	0.0
firefighters	12.212008
and	1.8812218
the	3.1633687
officers	7.575794
is	8.488147
<eos>	0.0
The	0.0
UNK-LC-s	5.5092406
and	2.6885471
the	2.1714182
UNK-LC-s	4.0388374
is	5.8808503
<eos>	0.0
The	0.0
UNK-LC-s	5.5092406
and	2.6885471
the	2.1714182
UNK-LC-s	4.0388374
